gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CG2577,0,NA,NA,NA,NA,NA
CG2608,74.1849899991558,-0.0846838087752733,0.151015905572812,-0.560760857964349,0.574960573485948,0.70277352352538
CG2611,1.07865984466182,-0.686679901880217,0.998449435382151,-0.687746296954331,0.491612559852461,0.631563522574441
CG2614,30.7520466884782,-0.238931599287111,0.202833232111894,-1.17797067472308,0.238808297398308,0.375010119129984
CG2616,0,NA,NA,NA,NA,NA
CG2617,0.93120782051715,-1.7037165753866,1.16988712655722,-1.45630850764241,0.145307354728673,0.256958378191957
CG2641,68.1732960897652,0.652409054170736,0.152241767196902,4.28534866734004,1.82452811548133e-05,9.98160480367139e-05
CG2652,0.839007997311174,3.51049088241547,1.33644581633037,2.62673640750705,0.00862080857407995,0.0250960331819953
CG2656,78.9081008598276,-0.120286736309024,0.13611318330912,-0.883725833050621,0.376844231599277,0.520878997684495
CG2662,0.867745393588754,-0.907319546791496,1.19459350378767,-0.759521581119167,0.447540609263902,0.59105199941252
CG2663,16.8620856990393,6.00897483822459,1.5291248893673,3.92968218620186,8.50582099092288e-05,0.000402888594595135
CG2678,1.27627899893112,-1.63618466831691,1.3784403740617,-1.18698254861452,0.235234504188444,0.371043704922049
CG2680,2.13833788544898,0.185667989096427,0.745191706124484,0.249154663921355,0.803241146657929,0.874228836852482
CG2681,1.71532696617717,0.516601923388475,0.787447722350766,0.656045993562931,0.511794531540304,0.648326480584933
CG2685,1.74680499881996,-0.849198215686216,0.821372589693129,-1.03387698389531,0.301193676147992,0.442495377432152
CG2691,59.6660670306171,-1.17024766994065,0.148249447302912,-7.89377425164719,2.93182281283642e-15,4.71840233940862e-14
CG2694,1.45962367188874,-0.00820534864336847,0.867620879577569,-0.00945729734785028,0.99245428094151,0.995353368422352
CG2698,174.340556421637,-0.207757285798883,0.099695913714418,-2.0839097417173,0.0371683780621471,0.0874413877583319
CG2701,94.2646909153134,-0.354833136150377,0.110095371164928,-3.2229614414835,0.00126872631072611,0.00463848631833714
CG2712,0.495782362613513,0.635185541418847,1.42330505050402,0.446275056210834,0.65539857202811,0.767669370523983
CG2736,64.1955254862405,0.900772573181058,0.653736303119315,1.3778836648401,0.168239209144497,0.286768503024997
CG2747,571.426683679151,0.211812671609096,0.0938114517547241,2.25785517276605,0.0239546901511343,0.0604334534429641
CG2750,0.565777241237951,-1.55452029166642,1.27557297045137,-1.21868393865099,0.222964176330902,0.35550953322006
CG2765,1288.76290178963,0.461472566997951,0.467088277851873,0.987977195917337,0.323163816587794,0.464827477712289
CG2767,179.32213261111,0.573247380468819,0.108751410702541,5.27117190265032,1.35555433443549e-07,1.03843344213347e-06
CG2772,0.672499640551612,-1.06597977000632,1.15423244686166,-0.923539944579363,0.35572589405813,0.499894538278429
CG2790,76.171939096564,0.068900202491289,0.150233711450953,0.458620118120312,0.646506987014225,0.76079395127453
CG2794,1.19339513791894,-0.369986689486025,0.951118474409781,-0.389001685321717,0.697274899680244,0.798535658626489
CG2811,81.2653612623841,-0.224125266684811,0.20380227277719,-1.09971917207144,0.271454498743159,0.411944745614786
CG2812,1.61234132172679,0.0686348929002827,0.899222409451597,0.0763269377841023,0.939158995098143,0.963525807150744
CG2816,1.26442576237657,2.38221731506522,1.21326241303241,1.96348068602171,0.0495903465309319,0.110406489722039
CG2818,157.482151186699,0.156734800669931,0.127865803966534,1.22577574150281,0.22028307841591,0.352649326539515
CG2839,7.16756672076163,-1.09928250037928,0.774053164098099,-1.42016408092606,0.15555991802328,0.270321145890148
CG2841,1151.14991026665,0.969273587206419,0.211317679276414,4.58680783607585,4.500745872768e-06,2.74897308563134e-05
CG2846,76.5537569312294,0.0123311644995495,0.166498630251293,0.0740616573297829,0.940961324455514,0.96463009465083
CG2852,677.745887766569,-0.833626602645676,0.0579892618977519,-14.3755339413622,7.3699466430918e-47,3.8837904868014e-45
CG2854,0,NA,NA,NA,NA,NA
CG2861,2.59921252298565,-1.37282391827047,1.60423984003103,-0.855747304121259,0.392137568634789,0.536325283997122
CG2865,1664.82222566648,-0.151403446040358,0.0752301625424941,-2.01253647371607,0.044163415861168,0.100617635573504
CG2871,1.79595998646203,1.86670515950568,0.852257238182464,2.19030719350256,0.0285019654930515,0.0698523186321162
CG2875,43.9570393503378,-0.986371796043825,0.179418635156961,-5.49759948391601,3.84996124733599e-08,3.18868289723362e-07
CG2887,0,NA,NA,NA,NA,NA
CG2889,60.6743584210519,0.514665812602391,0.150781509118578,3.41332180325669,0.000641761128050885,0.00252207893888884
CG2898,0.512133468144358,2.81124367698022,1.65717753465688,1.69640465079216,0.0898092735611589,0.177002128460891
CG2901,0,NA,NA,NA,NA,NA
CG2906,1.04020343593911,-0.0563923297366179,1.05021980358927,-0.0536957402097061,0.957177576727762,0.974377533182888
CG2909,1.79865500025571,0.108339689394009,0.734664160344749,0.147468319868999,0.882762383398168,0.928356838646445
CG2911,1.06802834079675,1.14741247640762,1.12048327255943,1.02403356168511,0.30581942302115,0.447145962424781
CG2915,62.442812876196,-0.973122841285815,0.146743802616029,-6.63144081002246,3.32425843108524e-11,3.87887209312005e-10
CG2918,205.173374853675,-0.530125121475361,0.114503761744002,-4.62976162006425,3.66086930174444e-06,2.27150324144384e-05
CG2921,51.9908656582124,0.594946894970165,0.153224045477263,3.88285593894237,0.000103236736867261,0.000481743092547805
CG2924,385.299530735145,0.0466340854159476,0.0745063836936446,0.625907245850203,0.531375781610605,0.665541411192589
CG2926,450.101109213355,0.17328803095851,0.0752267023976986,2.30354415965747,0.0212482455342447,0.0545654174757462
CG2930,281.4169813343,-0.353378814895917,0.0935700490379667,-3.77662316659181,0.000158968965764796,0.000714729516712359
CG2931,2.15827921581187,0.415765112505789,0.661508208724523,0.628510889241178,0.529669315488078,0.664476265300714
CG2938,55.9576911418714,-0.528566291614807,0.138629801605453,-3.81278978613221,0.000137406975963091,0.0006259835294177
CG2955,8.02004142421979,4.53528004074385,0.81234162235397,5.58297139521387,2.36443645892467e-08,2.02029148413397e-07
CG2962,55.3622907265365,-6.47382767074983,0.650229023674218,-9.95622686014304,2.36882830442129e-23,5.53377828641098e-22
CG2964,0.847309846270003,3.52466659321401,1.57729838160545,2.2346225890541,0.0254421365682232,0.0635103848316625
CG2972,2.000563915073,0.08499415596382,0.855549810787876,0.0993444857238048,0.920864758589739,0.951778664004903
CG2975,1.21934525663529,1.05099907589357,0.981148840285318,1.07119229289202,0.284082976303441,0.4247374137659
CG2983,0,NA,NA,NA,NA,NA
CG2990,0.484496503370879,-1.29340008388709,1.44680502123315,-0.89396986111141,0.371338016957077,0.515532377419885
CG2991,806.774475729477,0.301380754223183,0.0523201973217952,5.76031379181431,8.39577059074247e-09,7.61601927887207e-08
CG2993,490.638303483094,0.348233257007884,0.358618951161994,0.97103975090982,0.331528484128139,0.473433038211723
CG30001,1.00475529957726,0.0727353424014177,1.28889390087488,0.0564323737989963,0.954997367476417,0.97373459690963
CG30002,8.51624339560753,2.04714277550343,2.48521620011015,0.823728243608221,0.410093987610342,0.554260393609111
CG30008,758.821642036713,2.22525615848706,0.878144805420933,2.53404238657472,0.0112755091901751,0.0316294922319099
CG30010,0.666349404459426,-0.294310850582359,1.60095329001089,-0.183834751718682,0.85414309278897,0.910903731296972
CG30015,1706.09457017253,0.709429601443723,0.0924972884648853,7.66973403456084,1.72353355372387e-14,2.62821469228686e-13
CG30016,1.96943191556408,0.403107636364465,0.702925651902314,0.573471227395874,0.566325675228288,0.695099065833657
CG30020,135.111709508889,-0.14098094341746,0.126551754046433,-1.11401809069934,0.265271425750722,0.404865710426522
CG30022,191.327731686853,-0.172676296700586,0.117480386969843,-1.4698308471261,0.141607572387986,0.252028557203248
CG30026,4.61273450425765,1.37239735364971,0.971947310980004,1.41200797424496,0.157947613219771,0.273380149370609
CG30033,0,NA,NA,NA,NA,NA
CG30036,0,NA,NA,NA,NA,NA
CG30037,0,NA,NA,NA,NA,NA
CG30039,4.32057725026746,5.88565366487531,0.94512793014875,6.22736190215962,4.74354534752573e-10,4.97172699236508e-09
CG30043,0,NA,NA,NA,NA,NA
CG30046,3.94151049902205,0.836332295279078,1.50631160208351,0.555218650724243,0.578745113395449,0.706288467769328
CG30047,0,NA,NA,NA,NA,NA
CG30048,0,NA,NA,NA,NA,NA
CG30049,0,NA,NA,NA,NA,NA
CG30053,0,NA,NA,NA,NA,NA
CG30054,0.402854020305085,0.163764970376114,1.55178649404045,0.10553318449738,0.915952739578943,NA
CG30056,2.36510407278944,5.01685845949031,0.985591581899705,5.09020019207188,3.57685687273234e-07,2.59947327569323e-06
CG30060,1.23160838714209,3.49880272810873,1.21689760320629,2.87518252882581,0.00403793990987099,0.0128909155195374
CG30062,0.192146366168518,-0.760510027520184,3.11441647247866,-0.244190214841408,0.807083505144844,NA
CG30065,1.42049442687455,3.72041861638188,1.43897861535054,2.58545789123875,0.00972497509466333,0.027810379266195
CG30069,788.721500822188,1.21350348559682,0.16128966905522,7.52375209587265,5.32262230179856e-14,7.83185852978931e-13
CG30075,0,NA,NA,NA,NA,NA
CG30076,1.13339998217736,0.252223612245739,1.08350785906129,0.232784294212924,0.81592890933613,0.883539795353714
CG3008,92.1492221335639,-0.296003924098778,0.176548459973128,-1.67661572433898,0.0936176499150546,0.182814197438395
CG30082,0.103134153065805,1.11920952679275,3.11653965008542,0.359119296544831,0.719505846621061,NA
CG30083,2.295943339316,1.4815062088434,1.39782148146992,1.05986796488882,0.289204671487737,0.429983809537941
CG30089,535.110445758982,0.361260215889723,0.144741111991953,2.49590604160763,0.0125635874829897,0.0348032875751279
CG3009,197.112228957424,0.404259134602056,0.291763524462523,1.38557119278967,0.165877879636698,0.283810990076078
CG30090,5.76235270220209,0.430951481155116,1.2695011421613,0.339465217354141,0.734259295603814,0.825886808219121
CG30094,3.41342863164972,0.434064071842602,0.5254548721636,0.826072979503092,0.408762694364015,0.552724827204236
CG30095,0,NA,NA,NA,NA,NA
CG30096,2.91315140243374,0.639261054214312,0.618781316859821,1.03309689028496,0.301558558489752,0.442974000737572
CG30098,0,NA,NA,NA,NA,NA
CG30099,1.76704150739233,3.52640204106328,1.10172295366667,3.2008065451727,0.00137043508515397,0.00495482545941399
CG30103,0,NA,NA,NA,NA,NA
CG30105,0.941355863167314,-2.41357395075648,1.16934306189288,-2.06404264874117,0.0390136728736075,0.0911579529094602
CG30108,1.57821166038022,1.91547702154476,0.978163246306316,1.95823859542656,0.050202022271092,0.11154911008658
CG30109,73.0637539414841,0.258321623098805,0.197203696043019,1.30992282742233,0.190221943893241,0.314675240617635
CG30110,2.0884909634628,2.40405925664311,0.917217863849093,2.62103405460782,0.00876635046067014,0.0254477967510614
CG30116,1039.41993137922,0.693354854081988,0.169948881885118,4.07978473521633,4.50774245855561e-05,0.000227495421182339
CG30122,461.75694064165,0.0276845980149222,0.0544434412464298,0.508501986301935,0.611101346465392,0.733510927548713
CG3014,0.586911171953434,-0.819957052813547,1.22687337683082,-0.668330626695645,0.50392256759153,0.641236608131391
CG30148,0,NA,NA,NA,NA,NA
CG30151,59.7092629509096,0.223411469380087,0.198080163823562,1.12788411049119,0.259368865218267,0.397975249583284
CG30154,7.79662967964335,0.400706483954626,0.672917417178753,0.595476463716175,0.551525027206538,0.682479091115125
CG30156,1.99540010270734,2.7486148211438,1.05203521504047,2.61266427382666,0.00898395054761908,0.0260061726378447
CG30157,0.693717155584163,2.60640377590227,1.27178395309166,2.04940766044908,0.0404222688018902,0.0936573221933367
CG30158,75.9779755823834,0.649698258979205,0.335762689066388,1.93499242213522,0.0529912255951754,0.116603337734189
CG30159,111.599066065452,0.460658471833033,0.138718051278402,3.32082571509392,0.000897515646465155,0.00338623119362311
CG30161,0,NA,NA,NA,NA,NA
CG30172,128.898783086243,0.38266994899966,0.371508608036621,1.03004329030766,0.302989684367647,0.44426984908573
CG30177,0,NA,NA,NA,NA,NA
CG30178,1.32606501534133,4.18574418537726,1.23203878398613,3.39741267871028,0.000680262946173827,0.00266046916815653
CG30183,1.76046786803378,-0.865896712788131,1.03165527186749,-0.839327570362427,0.40128551596576,0.545609611891523
CG30184,0,NA,NA,NA,NA,NA
CG30187,0.233390482078226,0.15743113947638,2.38218733330625,0.0660868006790551,0.947308719409933,NA
CG30192,2.79411342363279,5.25217016662743,0.936321732425749,5.60936479923468,2.03070567926503e-08,1.75498820336177e-07
CG30195,1.61783017551479,-1.10121639652259,0.87125030758,-1.26394950675122,0.206248150864056,0.335071917018892
CG30196,1.88687320179321,0.0242030087406219,0.939540752563813,0.0257604672012117,0.979448393979567,0.986851961208403
CG30197,727.449537151133,0.86817015925032,0.135698789645737,6.39777378646351,1.57658622872101e-10,1.73593022073946e-09
CG30203,1.46328695776496,-0.0031476146786251,0.870119084853109,-0.00361745275263841,0.997113696594248,0.997906384808129
CG3021,0.814554291006288,0.0516158520633997,1.30659517324882,0.0395040890401104,0.968488493480713,0.980867162722597
CG30222,0.602751250909655,3.04954437248228,2.13183263251595,1.43048020091674,0.152579244354812,0.266244084173729
CG30259,0,NA,NA,NA,NA,NA
CG30268,0,NA,NA,NA,NA,NA
CG30270,2.17120658138329,4.88927221758773,0.977799622538487,5.00028032828913,5.72470188581952e-07,4.03614638247263e-06
CG30271,16.1922399887243,0.593222309887983,0.349841916036045,1.69568677364225,0.0899452146487878,0.177200362018912
CG30274,0,NA,NA,NA,NA,NA
CG30275,0,NA,NA,NA,NA,NA
CG30278,1.23208460424207,4.07732707582663,1.09184317381384,3.73435230774435,0.000188198892997003,0.000833824775320533
CG30280,0,NA,NA,NA,NA,NA
CG30281,1.12192114578435,2.22816081669135,1.26158216284378,1.76616385544701,0.0773683630381361,0.157150152962008
CG30283,0.930269982776643,0.423559811044568,1.67946355444717,0.252199465670449,0.800886891062949,0.872672482760455
CG30284,1.57421270069275,3.339098143707,1.01486017340254,3.2902051250193,0.00100114371688264,0.00374973828505134
CG30285,79.444560572313,-0.205200875216921,0.152318849956907,-1.34717978290261,0.177922337562421,0.29895596686671
CG30286,62.5424738779201,1.17437202205741,0.510572539549639,2.30010807689204,0.0214420978079182,0.0549884491090343
CG30287,0.317041680236758,2.10041099895008,2.26261298189859,0.928312095684869,0.353245701545147,NA
CG30289,0,NA,NA,NA,NA,NA
CG30291,48.965329634795,-0.514361153432718,0.168642062912905,-3.0500169681769,0.00228828437595642,0.00782561484442688
CG3032,0,NA,NA,NA,NA,NA
CG30323,0.171217235516821,0.638318186227342,3.11653965008542,0.204816321271525,0.837715634801269,NA
CG30324,7.66317245318985,6.21968418682872,0.896033516989649,6.94135215803603,3.88364530893877e-12,4.94957270531791e-11
CG30325,1.7288427797573,0.901017535821965,0.858803702665865,1.04915422817235,0.294107141096731,0.434847175861408
CG30334,5.96203691196366,2.19706928018388,0.528155762457802,4.1598888743724,3.1840247296999e-05,0.000165481652236238
CG30338,0.40279864343412,0.163766950838702,1.55209685998509,0.105513357484839,0.915968471413602,NA
CG30339,0.844166957669287,-0.818586146286161,1.32708101432789,-0.616832082931081,0.537345487988666,0.670401766269937
CG30340,0,NA,NA,NA,NA,NA
CG30344,116.334266059073,-0.174316948725503,0.167667478866305,-1.03965867384754,0.298498506893888,0.439390422646193
CG30345,2.10111970641559,-0.592872633015717,0.92464094211585,-0.641192279090574,0.52139776534762,0.656673708469157
CG30349,74.184460086713,-1.19331927975851,0.134695636389753,-8.85937593631874,8.04635969154557e-19,1.58273012682659e-17
CG30350,0.303653120667051,2.07964306414592,3.11471072856116,0.667684175315571,0.504335213427221,NA
CG30355,1.98707986754349,4.75541557343742,1.05511500460994,4.50701160789145,6.57470380678005e-06,3.88583172304736e-05
CG30356,1.73028832816931,4.0199948016001,1.01976678368413,3.94207270320866,8.07804802541436e-05,0.000385041161665733
CG30357,0.345341351992131,0.638330549131009,1.7942776767797,0.355759065272807,0.722021007213938,NA
CG3036,1610.06864624684,1.32281915646824,0.165029740198458,8.01564102856537,1.09564068669901e-15,1.81485511407891e-14
CG30369,2.06539277576895,4.8183999637386,1.02742669297699,4.68977494615911,2.73505700355487e-06,1.72828755439357e-05
CG30371,1.54325824665361,-0.132453490041121,0.894393493032237,-0.148093083271511,0.882269308006979,0.928121997295599
CG30373,75.0503867275853,-0.266072412521596,0.150106622016928,-1.77255612674829,0.0763022871239733,0.1554864951645
CG30375,0,NA,NA,NA,NA,NA
CG30376,5.3354742214432,6.19200839809386,0.901598308457004,6.86781279424855,6.51936941857973e-12,8.14382089443311e-11
CG30377,257.072899668995,-0.0231997493381715,0.140104282790753,-0.165589151709377,0.868480285109551,0.920647607624552
CG30378,1.12016451197058,3.94460732118948,1.17396843920952,3.36006249354161,0.000779248436611543,0.00300098055296016
CG3038,0.662097987378146,-1.04186504249179,1.32020730454006,-0.789167760933399,0.430013961988081,0.573790859654334
CG30380,0,NA,NA,NA,NA,NA
CG30383,0,NA,NA,NA,NA,NA
CG30384,0.315893027659458,2.07216311235008,3.1148958569446,0.665243143757192,0.505894989588187,NA
CG30385,1.07977293894228,0.412602555311622,0.918421911733096,0.44925164572024,0.653250135184647,0.766103305210853
CG30389,394.679577066146,0.1143106025217,0.0609239043122323,1.87628491332176,0.0606161675406526,0.129988588424013
CG30391,0.509921426798661,2.80348707570639,3.03306827102136,0.924307277383617,0.355326354877163,0.499494723494084
CG30392,90.6700223558768,0.00434958243450104,0.138150901153637,0.0314842856483714,0.974883324168824,0.984313088975614
CG30393,0.751568796935535,2.77119794987997,1.73588422861938,1.59641864600844,0.110395355885668,0.208465338080434
CG30394,43.0884726524073,-0.340053217486816,0.182102125788748,-1.86737642964862,0.0618490389643895,0.132042512053238
CG30395,1.95616881509002,4.74190345819036,0.997628118185924,4.75317743330349,2.00244467853397e-06,1.29054028485722e-05
CG30398,0.400036721006734,2.4617101660278,2.19980071147468,1.11906053725092,0.263114313772249,NA
CG3040,1.21969211032913,-1.56078690394554,1.05870911184901,-1.47423582783723,0.140418106470001,0.250383560954534
CG30403,0.595439776482446,-1.58907528026243,1.48336239240564,-1.07126571928613,0.284049969083639,0.4247374137659
CG30411,1.57865762896736,0.150702908635422,1.10396808937916,0.136510203587654,0.891417958764021,0.932745241299996
CG30412,1.32089304092154,4.1847222528758,1.090650312234,3.83690556536324,0.000124594355485005,0.000573376948677947
CG30413,0,NA,NA,NA,NA,NA
CG30414,0.823910807131315,-0.747417622501102,1.1460184297176,-0.652186389956469,0.514280938752027,0.650530650447747
CG30416,0,NA,NA,NA,NA,NA
CG30419,76.3074910278342,0.472176941992703,0.36066015111667,1.30920186366793,0.190465981114336,0.314941559548369
CG30423,231.962858860481,-0.0603817929795612,0.0821569855469782,-0.734956286158215,0.462366117161416,0.60589961918099
CG30424,51.1466516950162,0.805604222975614,0.384196114478882,2.09685676823755,0.0360062565140518,0.0851671996459722
CG30427,282.798004278937,1.24949026393993,0.467958698097877,2.67008663161678,0.00758316790056059,0.0224444337286707
CG30428,192.043145588833,0.580344564729599,0.138002717876737,4.20531257397378,2.60721574557278e-05,0.000138056139821096
CG30429,1.38595627366616,3.70393600272136,1.08366372470821,3.41797544595182,0.000630887982088781,0.00248451888671042
CG30430,185.037476879225,11.3055451768278,0.855129822735057,13.2208524088986,6.6505950713189e-40,2.83275346458809e-38
CG30431,11.7623242912198,1.07225609491907,1.45254604984449,0.738190775455182,0.460398527616555,0.604037374646326
CG30432,0,NA,NA,NA,NA,NA
CG30440,406.327399567126,0.0914349093510555,0.166540787531869,0.54902412019373,0.582988897097944,0.709938113082513
CG30447,0,NA,NA,NA,NA,NA
CG3045,0.78236275620846,0.982230682394109,1.21358415820591,0.809363467504539,0.418306109328722,0.562007378002422
CG30456,151.501611425096,0.885421738103483,0.105414961954358,8.39939342279367,4.48790830363871e-17,8.05832029797569e-16
CG30457,7.46739141137581,-6.03732982277433,1.00409135534659,-6.01272960933959,1.82425176192895e-09,1.79416427627214e-08
CG30458,8.81483444523043,-6.27695948626172,1.07545143905925,-5.83658104707402,5.32828497838199e-09,4.94831711516951e-08
CG30460,1625.63910568962,0.348948956060362,0.20857181604317,1.67303983194036,0.0943194549320126,0.18383213399084
CG30466,1.38486533904442,0.491791436232555,0.879630181815006,0.559088860750327,0.576101076598369,0.703819840183257
CG30467,1.12711397541157,0.874252258569588,0.968937801865374,0.902279028526393,0.366908662977049,0.511451175139021
CG30472,0.83969082175358,1.62347560951671,2.3896870004534,0.679367469132436,0.496905056599721,0.635863371501563
CG30479,0.10634740860726,1.11920952679275,3.11653965008542,0.359119296544831,0.719505846621061,NA
CG30480,0.684901153760592,0.628589099174886,1.2532503432742,0.501567067225097,0.615972090004464,0.737344297913426
CG30484,0,NA,NA,NA,NA,NA
CG30485,0,NA,NA,NA,NA,NA
CG30486,0,NA,NA,NA,NA,NA
CG30487,1.0219239356055,3.81096074103249,1.13616110587796,3.3542432682446,0.000795823640338343,0.00305339717068521
CG30491,60.1622579686273,0.643801727693502,0.169672882339594,3.79437019526171,0.000148018692715919,0.000671089151048966
CG30495,1.94899154824939,-0.0993067473829629,0.751383219151973,-0.132165245179474,0.894853590255786,0.934596819152384
CG30496,0.81687151375102,0.635017180242673,1.17159816891281,0.542009365576204,0.587812054045755,0.714467180552723
CG3061,166.5981856699,0.0393378646522506,0.0864932795180176,0.454808337381358,0.649247131608984,0.762931373928155
CG3062,0,NA,NA,NA,NA,NA
CG3065,60.147180951011,-0.126825013420458,0.136849277156379,-0.926749604059171,0.354056556277518,0.498132470212874
CG3071,1.76937334648066,-0.56637869882169,0.82322553311601,-0.687999431550522,0.491453139338126,0.631563522574441
CG3078,8.41129626661664,1.00471566744815,0.463091524955116,2.16958336161632,0.0300384229587629,0.0730333330735588
CG3081,0,NA,NA,NA,NA,NA
CG3085,2.55534792792046,5.13154815197463,1.01429831974082,5.05920995046694,4.2099712864647e-07,3.02083436831191e-06
CG3088,0,NA,NA,NA,NA,NA
CG3091,173.455220238636,0.985949191504649,0.139888612381508,7.04810187705447,1.81374832437144e-12,2.39507791551613e-11
CG3092,0.718933442857933,3.29955615217461,1.32420399246378,2.4917279897605,0.0127123351173973,0.0350579320622485
CG3097,234.010615719566,0.221178546136555,0.210418688236043,1.0511354670572,0.293196376747542,0.434010314678554
CG31007,64.2926842263559,2.86952470710446,0.182573736560664,15.7170727902093,1.15539777434255e-55,7.65535484403572e-54
CG31008,2.89220656161634,5.30373566137329,0.952370799496251,5.56898181273372,2.5623222711982e-08,2.176245227337e-07
CG31010,1.36339193438745,3.11608778045892,1.11263578377538,2.80063595463869,0.00510020188358547,0.0158099281370789
CG31013,0,NA,NA,NA,NA,NA
CG31016,0,NA,NA,NA,NA,NA
CG31019,0.172317300640242,0.638318186227342,3.11653965008542,0.204816321271525,0.837715634801269,NA
CG31021,0,NA,NA,NA,NA,NA
CG31028,2.10231969188571,0.184961726405868,0.939041544200621,0.196968629927146,0.84385208654817,0.903835744591431
CG31029,2.29533111296656,2.95181253141071,0.885991545958856,3.33164864255689,0.000863331808575628,0.0032703274460588
CG31030,113.102433632208,0.71103013113388,0.342027125907236,2.07887058445395,0.0376292470470004,0.0883604909932674
CG31036,1.40658548894729,1.00585083082084,0.856857342758606,1.17388365673865,0.240441629511139,0.377104604424308
CG31038,854.086960733006,0.350519369148022,0.104746806021285,3.34634899585192,0.000818832650197275,0.00311949358666279
CG3104,63.4844805273065,0.499293191774322,0.308261210904177,1.61970813749099,0.105294987344864,0.200671523400726
CG31041,3.75887393370632,-2.34947773165098,0.754329889724997,-3.11465548913555,0.00184159864836565,0.00645585169739569
CG31050,2.67097111760868,5.19343478935132,0.94467395947961,5.49759495033844,3.85006019718941e-08,3.18868289723362e-07
CG31051,4.54400142348245,-0.0842170313661769,0.599344076722924,-0.140515331071021,0.888252840220158,0.931475166546137
CG31055,0,NA,NA,NA,NA,NA
CG3106,1.83211941950841,-2.28627720736616,1.02629459954366,-2.22770070931168,0.0259004796943868,0.0644667036329969
CG31064,143.482557333636,0.226771666550724,0.12368389929309,1.83347766238636,0.0667315674876664,0.140147966550589
CG31068,0.205798760517817,1.60010320282024,3.11653965008542,0.513423021194798,0.607655445446845,NA
CG3107,275.108674916722,-0.29096958560843,0.0960264195093626,-3.03009929033187,0.00244473353797034,0.00829058095935466
CG31075,8.18675144097713,0.120913702673737,0.543831476506301,0.222336712561242,0.824051774740714,0.889275798439117
CG31076,0,NA,NA,NA,NA,NA
CG31077,9.25358452562462,0.316301212884399,0.928723249937231,0.340576391197029,0.733422505070879,0.825282995393788
CG3108,0,NA,NA,NA,NA,NA
CG31086,0,NA,NA,NA,NA,NA
CG31087,1.68134784753919,-0.766470295217231,0.821105575364327,-0.933461321191427,0.350581831993873,0.494471823290251
CG31089,0,NA,NA,NA,NA,NA
CG31091,0,NA,NA,NA,NA,NA
CG31093,0,NA,NA,NA,NA,NA
CG31097,0,NA,NA,NA,NA,NA
CG31098,135.801556463587,-0.340500330317325,0.0980772027011516,-3.47175817559616,0.000517061879402787,0.00208036615540965
CG31099,0,NA,NA,NA,NA,NA
CG31100,108.243918103347,0.461638064438581,0.188864119854458,2.44428674326456,0.0145138858663523,0.0393402695851129
CG31102,65.2700205744632,-0.301222088656527,0.315122899421006,-0.955887652753833,0.33912899772236,0.481314235775315
CG31103,153.232214864754,0.706217545915269,0.263010355098176,2.68513209547074,0.00725011454473069,0.0215770417104803
CG31104,1.58856538073713,0.190197029919916,1.07531791632109,0.176875161320312,0.859606449381884,0.915007616638177
CG31106,1.09070763133068,0.837301767483314,1.34468533391778,0.622674871483734,0.533498198929535,0.667093543082621
CG31109,58.3568492867035,0.0370414563463887,0.158047552914776,0.234369059585267,0.814698476652632,0.882772322070177
CG31111,0.657629591475096,-0.108186441012433,1.41229804994593,-0.0766031228440591,0.938939274585446,0.963524064771226
CG31115,50.1653419430964,1.35516553308658,0.15739612324592,8.60990413956531,7.3121695261944e-18,1.37163709820832e-16
CG31121,561.982272420368,1.1535020316997,0.181842689098193,6.34340614637976,2.24739907978611e-10,2.44132613365068e-09
CG31122,153.370973612744,0.036564076144438,0.118071349781236,0.309677802550613,0.756805984511754,0.841914709830601
CG31125,0,NA,NA,NA,NA,NA
CG31126,2.23825842651802,-1.07154806338094,0.714749987579548,-1.49919283945658,0.133823612124543,0.24092759787164
CG31128,2.55949135446639,5.13341757498663,1.01086529611676,5.07824098295458,3.80945321266734e-07,2.75789807664671e-06
CG31139,0,NA,NA,NA,NA,NA
CG31140,1048.49672341338,0.146091435426243,0.225286865618,0.648468498265485,0.516681979241288,0.652329710809426
CG31141,1.94278025552031,4.73743469266045,0.995014452411577,4.76117174095162,1.92472165532127e-06,1.24398724214432e-05
CG31142,0.540522884785079,-0.576340120222557,1.34801502852663,-0.427547251348147,0.668980776697049,0.777123693913264
CG31145,2979.68699893884,0.114141669168947,0.116078469332435,0.983314733777713,0.325452560832214,0.467069544863444
CG31156,74.66034135301,0.123126709621666,0.138647665853749,0.888054687855652,0.374511334861792,0.518666840726574
CG31157,5.9545079726718,0.758441588552926,1.39896276258556,0.542145658795932,0.587718166924361,0.714467180552723
CG31161,0.681734711805943,2.59666836032549,1.26940659250786,2.04557655179297,0.0407980504095328,0.0943776220685005
CG31174,2.80564148482437,2.6342781923797,0.790676984729606,3.33167430348382,0.000863252213731128,0.0032703274460588
CG31176,404.653950529901,1.14945378739329,0.478317921173491,2.40311670650612,0.0162559985076226,0.0434183081309205
CG31178,1.54762256658123,4.40310179160116,1.25540841983581,3.507306245546,0.000452667867343116,0.00184619400179896
CG31183,555.103037186937,1.47152693947314,0.0857229864356972,17.1660717930886,4.76603277983783e-66,3.62410412050756e-64
CG31189,3.91992210493468,-0.310984002326707,0.696084616642897,-0.446761779949301,0.65504706982443,0.767336983158684
