"primerid" "Pr(>Chisq)" "coef" "FDR"
"Miga" 2.21518312802652e-10 -0.0819044163523428 4.56329903599365e-10
"Mitf" 6.72780184091507e-22 -0.200637677096054 2.52473423922512e-21
"Mitofilin" 0.00215021002146563 0.0289211686288253 0.00281937369126426
"Mkp3" 1.99270187824087e-14 0.0142794331150044 5.15468527861195e-14
"Mlc-c" 0.00639411092949571 -0.0723813057338173 0.00801272787933214
"Mlc1" 1.16045713400458e-28 0.068685076029529 5.84836880530828e-28
"Mlc2" 4.65589668272105e-31 0.122494495894883 2.55555639675436e-30
"Mlp60A" 1.83513304908919e-25 0.0887619343136058 8.2462845596411e-25
"Mnn1" 1.26019416862002e-18 -0.192075282013711 3.9801607678587e-18
"Mnt" 2.37786193275152e-08 -0.128553070772128 4.39280360580652e-08
"Mob2" 1.59388329578764e-05 -0.0152285476313396 2.46954614974423e-05
"Mob4" 0.00264261917188803 0.0339738353207224 0.00343171754786575
"Moca-cyp" 2.3288990800546e-26 0.0407737725503032 1.08011399194559e-25
"Moe" 4.98944483277403e-19 -0.296061244682192 1.61108673551717e-18
"Mondo" 4.21082211398002e-17 -0.127769033819414 1.23234961658619e-16
"Mp20" 6.59092522955584e-08 0.0297809185775984 1.18162649235359e-07
"Mpc1" 1.78873517464823e-12 0.0775217458835033 4.15026200079046e-12
"Mpcp2" 1.71671985358008e-29 0.264775705271267 8.87607746517703e-29
"Mpi" 5.70488015557878e-05 0.0155997922185066 8.47235393317869e-05
"MrgBP" 5.26059915520045e-05 0.0399131343688979 7.84314320469189e-05
"Mrtf" 8.62240565933828e-46 -0.340396771292809 7.65055824180269e-45
"Ms" 1.20365237245165e-10 -0.15053340807374 2.51918847367692e-10
"Msp300" 5.26564232419243e-201 -1.0393465647157 5.12849071016695e-199
"Msr-110" 2.46957925208302e-13 -0.203939920651771 6.02013847946665e-13
"Mst57Da" 0 0.824990905139055 0
"Mst57Db" 9.76387493949126e-190 0.796316945202827 8.17822164931788e-188
"Mst57Dc" 1.22962806791916e-164 0.732323681421757 7.68609305738123e-163
"Mst84Da" 1.00856162582947e-12 0.0656078433970068 2.37162048791342e-12
"Mtch" 7.24127553083885e-10 0.0744795671661256 1.4545065670577e-09
"MtnA" 3.55062660581608e-27 0.359494917430838 1.68977548013156e-26
"Mtpalpha" 1.64375497992192e-13 0.0678156164001435 4.04705811635097e-13
"Mtpbeta" 1.0982309726221e-17 0.0647631133652382 3.29941988044574e-17
"Muc14A" 0 -2.1458634243789 0
"Mur2B" 1.01168927424892e-32 -0.193085871039235 5.91753447004817e-32
"Mvb12" 7.68886764646408e-05 -0.0537125561880102 0.000113065230700111
"Mvl" 1.48056111185328e-11 0.0490990629545217 3.2634683876008e-11
"Myc" 8.75648555363905e-09 -0.161571346281136 1.66087687946741e-08
"Myo81F" 6.79062160076704e-102 -0.578180578038157 1.87099495157976e-100
"Myo95E" 2.01627303193463e-08 0.0265606490969227 3.74463479279035e-08
"N" 7.19874348283789e-05 -0.0100353611530723 0.000106156118683539
"NAT1" 0.00094029320907475 -0.0643631545313598 0.00127276921771333
"ND-13A" 2.71458700877768e-15 0.0792233943051577 7.35361603671469e-15
"ND-13B" 4.23731901966906e-22 0.111169841526018 1.60451103565769e-21
"ND-15" 4.04953402084258e-22 0.122520501265215 1.5361819274718e-21
"ND-18" 4.69550722292645e-13 0.0846055527842113 1.13016001434575e-12
"ND-19" 4.10167475942899e-12 0.0467182766295768 9.3247209830225e-12
"ND-20" 1.21182244852572e-18 0.0946491433647994 3.83606380531043e-18
"ND-23" 1.27691648279958e-08 0.0657740664296685 2.39593469084437e-08
"ND-24" 4.83608413401608e-09 0.0451283257891575 9.32053398677374e-09
"ND-30" 3.68187579361609e-21 0.109243365344194 1.33157995023007e-20
"ND-39" 3.23124503605738e-20 0.135279495120148 1.11378223958916e-19
"ND-42" 1.71440998070236e-09 0.0719078530979465 3.37721025361312e-09
"ND-49" 5.36757892993263e-07 0.053474915346655 9.07159828836072e-07
"ND-51" 2.44563951886697e-09 0.0662770506238939 4.77943924639051e-09
"ND-75" 6.37138382356922e-23 0.104186887099686 2.52205628101209e-22
"ND-ACP" 1.79877491180768e-15 0.0982360086212517 4.91407001347068e-15
"ND-AGGG" 7.27982303478244e-19 0.0740413427309856 2.33444861176638e-18
"ND-ASHI" 5.41729192791189e-29 0.134461035789729 2.76005092385584e-28
"ND-B12" 2.89995520987583e-22 0.124444506596038 1.11116307584263e-21
"ND-B14" 1.26990915105344e-19 0.114725601249984 4.23100996389165e-19
"ND-B14.5A" 1.17090694445734e-21 0.09742643521294 4.32811852020065e-21
"ND-B14.5B" 2.16874763259871e-20 0.0922985809676107 7.5500541025132e-20
"ND-B14.7" 1.55755054204084e-17 0.0850403183220162 4.6493383250656e-17
"ND-B15" 2.63186785715691e-15 0.0854835975572297 7.1341505409535e-15
"ND-B16.6" 6.87366206034342e-31 0.213926665033013 3.72887263066298e-30
"ND-B17" 8.75199424943124e-23 0.10798915468698 3.44810460175146e-22
"ND-B17.2" 1.37828306495748e-13 0.0950374193985776 3.41149496219972e-13
"ND-B18" 2.6613842501008e-08 0.0515908613448202 4.90144117828591e-08
"ND-B22" 2.09280498665036e-30 0.18670570027569 1.11509761884118e-29
"ND-MLRQ" 7.04533166779656e-20 0.243962876581129 2.37567222421353e-19
"ND-MWFE" 5.08051263049729e-24 0.135605451146383 2.11292819230612e-23
"ND-PDSW" 2.08366439831985e-20 0.0988898683522738 7.25988893524421e-20
"ND-SGDH" 1.25971418403718e-17 0.129779998548565 3.77103860096333e-17
"NFAT" 6.90478482226237e-38 -0.361301649379409 4.81953980593913e-37
"NHP2" 0.000143225690611105 0.0370845512259694 0.000206268635584356
"NK7.1" 0.00280916241693902 -0.0130347578258082 0.00363783927091546
"NKCC" 2.30558707173133e-38 -0.327464875120882 1.63104707033966e-37
"NLaz" 7.39400796020987e-29 0.249996065933978 3.73986779436702e-28
"NP15.6" 9.68845764206364e-26 0.16488395742167 4.40078748426925e-25
"NT5E-2" 9.94356950483284e-36 0.0664198204394521 6.46640824320496e-35
"NTPase" 0.00256365035283801 0.0275793196921372 0.00333537361841739
"NUCB1" 1.45593366726768e-35 0.427806528173758 9.40964536808183e-35
"NaCP60E" 3.91220738671773e-29 -0.0846911607024364 2.005425279752e-28
"Naa20A" 1.4558061064031e-05 0.034314617670598 2.26482762764345e-05
"Naa30A" 0.000702832655800237 0.021748537397166 0.000958782789085144
"Naa80" 6.61239646056082e-05 -0.0696761637446369 9.7929286518496e-05
"Nacalpha" 1.82511365108249e-27 0.30773295346674 8.80596309992334e-27
"Nadsyn" 7.61686217058019e-12 -0.0940584101136882 1.70493953877017e-11
"Nak" 6.11263341275585e-06 0.03027999575272 9.74484534930395e-06
"Nap1" 2.25889256561707e-12 0.0893338891489559 5.20938439691866e-12
"Naprt" 8.27113245040519e-14 -0.10965008361988 2.07670879510174e-13
"Nc73EF" 2.32772557255465e-24 0.0971179938506747 9.85694104940229e-24
"Nca" 1.36541506810202e-05 0.0400985600708443 2.128157166063e-05
"Ncc69" 0.000337389805122913 -0.0257492977865548 0.000472630488851943
"Nckx30C" 8.98655203527247e-28 -0.123973092775439 4.41215473900599e-27
"Ncoa6" 0.00117715901873002 -0.0659441569416432 0.0015796033227944
"Ndf" 1.28501322810903e-10 -0.106273501399304 2.68410743108261e-10
"Ndfip" 2.07234452538516e-20 0.092333423845715 7.22646034330813e-20
"Neb-cGP" 4.09077164610081e-52 0.319148005000254 4.27235702091526e-51
"Nedd4" 3.5204352933702e-15 -0.103630642831929 9.46314698885392e-15
"Nedd8" 5.62504996593278e-10 0.0644393494580098 1.13585869128864e-09
"Nfs1" 5.60663560614757e-13 0.0643617084648699 1.34251514685798e-12
"Nhe1" 1.14541016040723e-08 0.0502103263138538 2.15304207889833e-08
"Nhe2" 3.42343353704858e-78 0.140569532235558 6.37215095695976e-77
"Nipped-A" 5.1508893968679e-98 -0.587955172544543 1.33160029593103e-96
"Nipped-B" 3.74978994403322e-41 -0.4065214661471 2.88678681720793e-40
"Nipsnap" 0.00151872491455874 0.0139659787811021 0.00201406584615959
"Nlg1" 3.54476700564003e-07 -0.146251192355419 6.09170464489965e-07
"Nlp" 5.66037538263769e-20 0.102246790764314 1.9257231602345e-19
"Nmda1" 1.31744901452203e-07 0.077007084177504 2.32217023266763e-07
"Non1" 1.45713297303455e-27 0.238440708977172 7.07943490843235e-27
"Non2" 1.92621028393447e-14 0.0439229100600331 4.98576555569688e-14
"Nop56" 1.9576610713443e-06 0.0221469827206993 3.20011107212721e-06
"Nost" 2.5100240842547e-19 0.0180431363605372 8.21248505067084e-19
"Not1" 9.1929905894666e-60 -0.553326006358656 1.19565976983497e-58
"Not3" 0.000162650483341662 -0.0525015624403626 0.000233360816798519
"Npc1a" 1.56643775117472e-36 0.146060110790756 1.05300823465806e-35
"Npc2a" 3.16027305147346e-18 0.0796459053260454 9.78213121919501e-18
"Npc2b" 3.00665768067502e-06 0.177178727408846 4.87490606529888e-06
"Nph" 1.96803776772252e-16 0.104142701131145 5.61453826377515e-16
"Npl4" 3.87340847464534e-07 0.048524403956612 6.63469721546612e-07
"Nplp2" 7.4265751947708e-31 0.332201665217157 4.01841045422482e-30
"Nplp3" 1.07218506110929e-40 0.146343140209758 8.14938482019187e-40
"Nrg" 4.58696974867775e-19 -0.202441999663052 1.48801156525658e-18
"Ns1" 8.54893620450883e-05 0.0387124272346635 0.000125228908095428
"Ntan1" 1.09357941643822e-05 -0.0201216851147639 1.71983124147325e-05
"Nuak1" 1.00467966345599e-10 -0.0873932786530829 2.11012960408911e-10
"Nulp1" 0.00440106406375056 -0.0677513177717454 0.00559212873148888
"Nup153" 3.40768262301789e-19 -0.165396811860141 1.10974920880241e-18
"Nurf-38" 5.81953646082677e-29 0.158940010134366 2.9577935313037e-28
"O-fut2" 6.43647574027626e-13 0.0682357841265868 1.53507747154197e-12
"ORMDL" 2.80799806522445e-10 0.0492216370019844 5.7477497053568e-10
"Oatp30B" 2.87474968268871e-11 -0.0720267718919893 6.2251559829888e-11
"Obp22a" 4.57263824518605e-08 0.179501963627718 8.34431763435259e-08
"Obp44a" 0.000165702103848831 0.025584430645351 0.000237413756729013
"Obp51a" 1.99878653461478e-179 0.874652295479255 1.46858210648538e-177
"Obp56e" 1.6165134174858e-43 0.311183822207478 1.33266893551782e-42
"Obp56f" 8.20358284289022e-36 0.479454557327092 5.38504779718248e-35
"Obp56g" 1.0789955589037e-126 0.524374800328283 4.10803036426245e-125
"Obp56i" 1.85203501230032e-12 0.0641847412766499 4.29237555700815e-12
"Obp8a" 1.99997286087994e-05 -0.0453687374910154 3.07936997844308e-05
"Obp99c" 9.0302831692711e-38 0.143816714142859 6.26139501869328e-37
"Oda" 6.7945230241477e-115 -0.715445167814014 2.20584980039772e-113
"Opa1" 0.000129683105299193 -0.0626716985254574 0.000187538965812506
"Or59b" 4.01880681328692e-14 -0.0711006639682615 1.02439214449456e-13
"Orct" 4.65296910483479e-13 0.0826617147128475 1.1212102768152e-12
"Orct2" 2.33071569594097e-05 -0.0715083210136686 3.5702404296272e-05
"Ork1" 1.49092502359813e-45 -0.247862790726118 1.31452505238505e-44
"Osbp" 7.38525850752355e-05 0.0291071775051962 0.000108753384773237
"Ost48" 3.43896045187704e-37 0.324401021568794 2.35717943902799e-36
"OstDelta" 3.31354363069213e-56 0.296551135212164 3.8440777632517e-55
"Ostgamma" 3.12739672510467e-55 0.36509777889487 3.54946815304562e-54
"P58IPK" 3.08910469104483e-12 0.120380174026994 7.06949204704686e-12
"P5CDh1" 1.42844775266095e-10 0.0556323924986937 2.9762881533055e-10
"PAN3" 3.35580774480526e-09 0.0262438797571502 6.52769291000669e-09
"PAPLA1" 1.78463291878737e-06 -0.0411571971606254 2.92411684815395e-06
"PCB" 8.69295438342075e-31 0.0684562278307329 4.67944639559976e-30
"PDCD-5" 1.42734156174191e-05 0.0475402962909864 2.22219571025097e-05
"PH4alphaEFB" 0.000144122446733356 -0.0222118416825566 0.000207488761402302
"PH4alphaNE2" 2.17792215090284e-09 0.0956673062201487 4.26420662364708e-09
"PH4alphaNE3" 5.35724129237802e-09 0.133116432587223 1.03012518514597e-08
"PHGPx" 3.54942272509267e-22 0.143611210437363 1.35259166266498e-21
"PI31" 0.000138601629328464 0.0024169799175486 0.000199953022262352
"PIG-F" 1.74382301415262e-06 0.0404950304293746 2.85836821263059e-06
"PIG-K" 3.20650691919602e-15 0.0778227833503017 8.63036695218054e-15
"PIG-T" 2.48648084039831e-10 0.0716568103351317 5.1096083216821e-10
"PKD" 6.56523679866086e-08 -0.0968940949769951 1.17752512688615e-07
"PMCA" 2.88709404709847e-68 -0.695714863032204 4.54554506362722e-67
"PMP34" 4.10350066182198e-12 0.0613405638915125 9.3247209830225e-12
"PNUTS" 7.75790962654503e-75 -0.648809926651717 1.35941947765567e-73
"PPP1R15" 0.000304872662198164 0.0314119427986901 0.000428890396132318
"PR-Set7" 0.0078672187975464 -0.0239623575597422 0.00977102975211279
"PRAS40" 1.72457463778245e-08 -0.118889557171073 3.21000825912574e-08
"PSMG1" 5.05547157299758e-06 0.0294161512713735 8.10578673342798e-06
"Pabp2" 4.94928184574473e-12 -0.134757174773964 1.11980509832409e-11
"Paip2" 0.00373351518983871 -0.063352137844247 0.0047787168750136
"Pak" 2.80214005675788e-08 -0.0430357092567151 5.14934732676701e-08
"Pal1" 3.81153766895025e-09 0.0493723226976564 7.39699710730475e-09
"Papst2" 0.000459859646488645 0.0353880047403246 0.000635579046794823
"Parp" 8.90437574982233e-226 -1.4353620519065 1.13004623152291e-223
"Past1" 1.3058485744504e-08 0.0166503089200858 2.44583802763786e-08
"Pat1" 2.56977595030252e-08 -0.0920056160762574 4.73689334501186e-08
"Pcf11" 3.85167744227115e-75 -0.619130771952667 6.80625532836775e-74
"Pcmt" 2.65735981629188e-08 0.0369816474613035 4.89618253877271e-08
"Pcyt1" 0.00136328338301278 -0.0807080072739586 0.00181771117735037
"Pcyt2" 1.5470780363939e-05 -0.0736218269388542 2.39880148701134e-05
"Pdcd4" 3.82175361829783e-17 -0.243055767421693 1.11926602471548e-16
"Pde11" 0.00654390325002936 -0.026775571822341 0.0081881884706074
"Pde1c" 9.42757905978074e-46 -0.446077836060183 8.34729410197923e-45
"Pde6" 2.75864046528953e-08 -0.129622769196201 5.07163576322763e-08
"Pde9" 2.45711363674355e-49 -0.250688238341763 2.35478075759313e-48
"Pdha" 7.23250465234077e-05 0.0246855787628032 0.000106616436057737
"Pdhb" 1.93339581058182e-06 0.0590785365821625 3.16167967774958e-06
"Pdi" 5.53521230510908e-35 0.42455798545088 3.49118511051157e-34
"Pdk" 3.27640484482282e-35 0.191688321070886 2.08534703497234e-34
"Pdp1" 8.55237336232041e-83 -0.690741411003219 1.68949715289613e-81
"Pect" 8.63349062923359e-29 -0.366775448738447 4.36152699098073e-28
"Pen" 5.41334813456537e-09 0.0546687165115682 1.04043607102156e-08
"Pep" 5.59849750826272e-13 -0.179847742029765 1.34133338470276e-12
"Peritrophin-A" 7.61665245295593e-18 -0.254886172334279 2.31484328541215e-17
"Pex11" 6.20168447054215e-08 0.0488940995495929 1.11758410338341e-07
"Pex14" 4.29330773164462e-12 0.053883547816515 9.74545950142422e-12
"Pex16" 1.31744286875945e-10 0.0427909634431703 2.74910350491509e-10
"Pex19" 6.44073068029668e-14 0.0979465349001497 1.62688661574683e-13
"Pex5" 1.57057291072046e-13 0.0509803116242287 3.87370986460382e-13
"Pfdn1" 0.00762248164343648 0.0233496602526542 0.00948112655857201
"Pfdn2" 1.71306435354505e-07 0.0458245379622653 2.99804158489205e-07
"Pfdn5" 1.68117306699475e-08 0.0465799137783614 3.13088490860157e-08
"Pfdn6" 3.15138894251291e-07 0.0469973635276619 5.42458565197043e-07
"Pfk" 1.30426093226176e-12 0.0598457977590247 3.04472953417629e-12
"Pgant1" 7.18346598979025e-16 0.0605302838966472 2.00162046342259e-15
"Pgant4" 3.56156471503312e-05 0.0443250592134242 5.37120382663259e-05
"Pgant5" 2.22853452407459e-43 -0.386701741540186 1.83002011506361e-42
"Pgant8" 1.85896246330436e-11 -0.129344156636075 4.0739585538036e-11
"Pgant9" 2.81165549963742e-242 -1.37525274017439 3.79845588144564e-240
"Pgd" 2.28734960317279e-11 0.106117495710568 4.9944839093262e-11
"Pgi" 1.62870793300373e-09 0.0613616465092877 3.21291984146001e-09
"Pgk" 5.97831504232086e-20 0.15024247625321 2.0289451699546e-19
"Pglym78" 9.68756492646645e-17 0.132560651679055 2.79996700566194e-16
"Pgm1" 1.1510619594981e-13 0.0666186675391965 2.85922152216967e-13
"Phb2" 5.08853293058048e-14 0.0960323362767619 1.29312960638781e-13
"Phf5a" 0.00344528292420941 0.0245266276607552 0.00442466877846949
"Phk-3" 1.28818308243052e-14 0.241116017024315 3.36341069153306e-14
"Phm" 9.53921836145193e-31 0.246927345408124 5.12182647407188e-30
"Pi3K68D" 5.21524033642615e-05 0.0239563522050682 7.77828580090909e-05
"Pi3K92E" 2.39954926688274e-07 -0.0466045729861433 4.14917932688064e-07
"Picot" 1.04340262020932e-13 0.0441416610449007 2.60105367466466e-13
"Piezo" 7.54509519567982e-09 0.0165556518795172 1.44089642861409e-08
"Pink1" 0.000392452089318941 0.0249918444224309 0.000545499286447967
"Pino" 9.29619670434937e-26 0.0820658879250141 4.22719563494193e-25
"Pis" 1.08381054885969e-17 0.0737603540150949 3.25843401193423e-17
"Pits" 8.55620097366969e-21 -0.148815553685919 3.04446641272121e-20
"Pitslre" 5.80757406074238e-94 -0.709965290021058 1.43071295096406e-92
"Pka-C1" 1.2049109778614e-11 -0.180817489934381 2.66851780818803e-11
"Pka-C3" 2.23926726500151e-15 0.0440587060015932 6.08964370508201e-15
"Pka-R1" 6.6105902098935e-54 -0.488010276526798 7.2664440417412e-53
"Pkc53E" 2.38991060700931e-68 -0.605702756725346 3.79126728111931e-67
"Pkn" 7.98192106899062e-52 -0.306503463306212 8.23356784160905e-51
"Plc21C" 0.000337431987026579 0.0145517588392613 0.000472630488851943
"PlexA" 1.23086841554588e-07 -0.0950912376275478 2.1723038029103e-07
"Pli" 1.56610208954026e-165 -1.1304756721722 1.00905162322994e-163
"Pmm2" 2.180206124018e-19 0.0961590114834166 7.16695702306701e-19
"Pmp70" 1.96509549103754e-54 0.31789618246619 2.17720103610191e-53
"Pomp" 1.22671361306916e-29 0.17466832500134 6.37404046095985e-29
"Pop2" 2.1813527454171e-05 0.0355827540917961 3.34879226459195e-05
"Pp1-87B" 0.00174004409624959 0.0284951664193015 0.00229883428236381
"Pp1alpha-96A" 2.71850617395897e-05 0.0811952729831919 4.14606841097602e-05
"Pp2A-29B" 1.51981408644354e-08 0.0333837763188474 2.83391869725092e-08
"Ppa" 0.00113664321662782 0.0199329421316699 0.00152670358923583
"Ppcs" 0.00237341560487432 -0.0362606587523816 0.0031003944333168
"Ppr-Y" 6.28028013043187e-33 -0.128961258060573 3.70448073045756e-32
"PrBP" 0.00217522580841414 0.0266477543954134 0.00285038976396697
"Proc-R" 1.48678100142168e-35 -0.108226958038868 9.59420467481357e-35
"Prosalpha2" 1.05133785102724e-12 0.0837556744944343 2.46943517672579e-12
"Prosalpha3" 6.11108494467996e-20 0.152216049791762 2.06897524238639e-19
"Prosalpha4" 5.49704516829898e-14 0.101743870503076 1.39525000999007e-13
"Prosalpha5" 2.34970850752535e-26 0.148077430729988 1.08855964928276e-25
"Prosalpha6" 8.2090748397183e-21 0.102890516706016 2.92343583577723e-20
"Prosalpha7" 9.47342563411424e-13 0.0679013857588443 2.23142331584198e-12
"Prosap" 0 -2.42778408514397 0
"Prosbeta1" 2.89740305378794e-18 0.159561858728043 8.98838814019548e-18
"Prosbeta2" 1.11203547786664e-18 0.104065568723532 3.5308601829458e-18
"Prosbeta3" 2.54244816160179e-13 0.10776814279433 6.18337566828588e-13
"Prosbeta4" 3.03895394353939e-12 0.0640113807074297 6.95852329991414e-12
"Prosbeta5" 1.401155962994e-24 0.181267934681096 6.02468292917749e-24
"Prosbeta6" 1.67095852008334e-18 0.102711841968702 5.24979315987174e-18
"Prosbeta7" 1.2000304901228e-15 0.108061564401122 3.31731200833945e-15
"Prps" 0.00772097623696228 -0.0608808042356141 0.00959793662226122
"Prx3" 1.11166531399166e-06 0.050771994956088 1.84821529773604e-06
"Psa" 5.32868983609776e-07 0.0214429589623417 9.00950869341034e-07
"Psc" 1.15054260749465e-78 -0.40724258485063 2.1607499731783e-77
"Psi" 5.32689658448649e-47 -0.299938915355342 4.88162864241344e-46
"Pten" 0.00305797914863966 -0.0218184404429437 0.00394298542934202
"Ptip" 4.60045214481129e-10 -0.0600095781269956 9.31658297024647e-10
"Ptp10D" 1.99699078637344e-12 0.0172255833683749 4.62066155432706e-12
"Ptp4E" 0.00648648913979508 0.0105945507359419 0.00812362934134623
"Ptp61F" 5.5008174681371e-12 -0.118636334114187 1.24325005701879e-11
"Ptp99A" 4.63406496292651e-14 -0.123459474812541 1.17978504952804e-13
"Ptpmeg" 7.6128869521931e-05 -0.0461814515910456 0.000112026600687929
"Ptpmeg2" 1.06311551171763e-21 -0.130693893130463 3.94360297880727e-21
"Pur-alpha" 4.55321986607432e-48 -0.391753608199381 4.28514265148748e-47
"Pvf1" 6.61510887036376e-35 -0.296181967802954 4.15977116352604e-34
"Pvf3" 1.01442181686915e-100 -0.658804388481809 2.68885985382785e-99
"Pvr" 0.000166981514594163 -0.0722805000739565 0.000239083276280464
"PyK" 1.48807363024397e-21 0.19078111086193 5.44759821980923e-21
"Pzl" 5.88502294772044e-144 -1.26658523486947 2.73849734500591e-142
"QIL1" 1.25360472871986e-20 0.105729812956756 4.4417060946521e-20
"Qsox1" 1.37422882478853e-19 0.239725855683003 4.57493665994782e-19
"Qsox2" 2.35288225665672e-50 0.528770890588613 2.31855785667726e-49
"Qsox3" 6.0872948295074e-14 0.16420152953869 1.539468040216e-13
"Qsox4" 9.94007976891015e-30 0.238489862823858 5.19713533984965e-29
"REG" 2.46115239927781e-14 0.0563616572576771 6.32738259556505e-14
"REPTOR" 2.05070113297648e-105 -0.795536675010597 5.92299058269345e-104
"REPTOR-BP" 8.39204559784502e-10 0.0544090771289154 1.67921103505853e-09
"RFeSP" 4.40394577590014e-20 0.19171351923068 1.50561019669141e-19
"RN-tre" 1.61527113887619e-06 -0.0277532249048839 2.65492760188913e-06
"RNASEK" 3.87921118628586e-40 0.335881518898703 2.87034212865109e-39
"RNaseX25" 0.00739843186885417 0.0325731067175414 0.00922436221100366
"Rab1" 2.42044111352064e-06 0.106702222685495 3.93356902732807e-06
"Rab10" 1.12837964842517e-05 0.0327542493213937 1.77123462054146e-05
"Rab11" 0.000412854395436317 -0.0832917772961486 0.000573097185312328
"Rab14" 4.15613067709706e-05 0.0460615494553181 6.24090185574847e-05
"Rab18" 1.96076868800079e-13 0.0872285451206562 4.81624590342951e-13
"Rab19" 4.20015176731509e-12 0.0354565642330885 9.53917331969392e-12
"Rab2" 6.02428074950949e-08 0.0927363143872924 1.08608212565414e-07
"Rab32" 7.04681164170586e-09 -0.0519772301692426 1.34881385536856e-08
"Rab35" 1.08361545193847e-08 -0.0889833786595842 2.04054924133018e-08
"Rab4" 2.88780254268476e-12 0.0966391617391911 6.62691345137742e-12
"Rab40" 0.00143000221502631 -0.0283247028479836 0.00190303440626952
"Rab5" 8.02714157554809e-05 0.0419207974126628 0.000117791411767328
"Rab6" 1.75319121134301e-07 0.0558282687660259 3.06442604052777e-07
"Rab7" 2.27233616229525e-07 0.0706035439687739 3.94386400650332e-07
"Rab8" 0.00485065270045563 0.00592878353209904 0.00614846655856785
"Rac1" 2.70317888206879e-08 0.0587569257563675 4.97403917315646e-08
"Rac2" 6.22299707793695e-08 0.0244375236716997 1.12094244139355e-07
"Rack1" 7.04634543916117e-32 0.407853893261494 3.97174895009515e-31
"Rad23" 0.000317208901709864 0.00742076052551178 0.000445646051781587
"Rala" 1.45072809263607e-58 0.151971939967907 1.79222691798226e-57
"Rap1" 8.54773906227218e-08 0.0874561188548789 1.51943680784363e-07
"Rap2l" 6.77131135740826e-05 0.0229580536351327 0.000100099724549332
"RapGAP1" 2.31366577604549e-103 -0.765319491469616 6.54704883113412e-102
"RasGAP1" 4.84761399200946e-05 -0.038271879447598 7.24288526526422e-05
"Rb97D" 1.65557341195571e-17 -0.147541475143768 4.93841983566274e-17
"Rbfox1" 1.62653147634633e-49 -0.382544673494945 1.57319025933913e-48
"Rbm13" 7.97273351614572e-09 0.0495324400952395 1.51979098614557e-08
"Rbp1" 1.95902143376491e-07 -0.131585952350045 3.41280439459544e-07
"Rbp1-like" 3.41134624347817e-172 -1.21150078233949 2.3043093657559e-170
"Rbp6" 3.07253277579219e-10 0.00314592509352815 6.28002306735855e-10
"Rcd1" 4.04195486995655e-07 -0.0442749126681482 6.9092681613788e-07
"Rdh" 3.53259806917328e-10 -0.041268205296874 7.20278515759381e-10
"ReepB" 1.87679104982153e-37 0.355576861817694 1.29064054460633e-36
"Ref1" 9.39374354986398e-07 0.042487599212348 1.56674623603466e-06
"Reg-2" 0.00797729467217118 0.020734179903894 0.00989893632208975
"Reg-5" 7.98607636270839e-22 0.0957222657969825 2.98889077810748e-21
"Rfx" 2.91257159841614e-20 -0.0720067533518648 1.0089205834712e-19
"Rga" 8.74241565833417e-07 -0.0798113232692956 1.46044023841657e-06
"Rgl" 5.31210450425413e-59 -0.426610874092634 6.66080648617255e-58
"Rheb" 4.81978357140314e-07 0.06495385072494 8.19539325904846e-07
"Rho1" 1.91930568522094e-07 0.114606905728877 3.34639975424867e-07
"RhoGAP15B" 2.47381740277196e-07 -0.0479980587021019 4.27583461940114e-07
"RhoGAP18B" 2.13706926971542e-09 -0.0137317391551187 4.18813575178671e-09
"RhoGAP19D" 3.38519851714221e-85 -0.619496941566033 6.91571287306907e-84
"RhoGAP71E" 1.71753147601545e-07 -0.0701961516534241 3.00460393548567e-07
"RhoGAP92B" 2.44699784015712e-18 -0.162990815803733 7.63069765791365e-18
"RhoGAPp190" 1.32932125386689e-14 -0.0928207945490449 3.46434188624426e-14
"RhoGDI" 0.00105247600619025 0.0395964332337166 0.00141774509936467
"Rim2" 1.73448457478418e-11 -0.151646238053099 3.81113399747962e-11
"Rint1" 0.00590308714660379 0.0235573127239127 0.00741960653360644
"RluA-2" 0.00430179273204453 -0.0237027173026522 0.00547595986680926
"Rm62" 7.34081358713111e-28 -0.396475578513753 3.61261190398415e-27
"Rnf146" 0.000511272086809378 -0.0310518096489799 0.00070365018059733
"Roc1a" 2.92568724366119e-20 0.155348632884465 1.01262629557463e-19
"Roe1" 0.000141574303183168 0.0337215625722931 0.000203960502831478
"Rok" 3.93242467741544e-07 -0.0616120427071642 6.73027975031298e-07
"Rox8" 2.11838330964109e-09 -0.11043553273295 4.15345941047607e-09
"RpII15" 0.000663930909859164 0.0346134359247671 0.000906304644879458
"RpII18" 5.49093936047889e-05 0.0216273624343046 8.16331346882697e-05
"RpII215" 3.41530479663263e-05 -0.0488979821321648 5.15991936807268e-05
"RpL10" 4.17691531744723e-47 0.435590833889912 3.83616696260285e-46
"RpL10Ab" 2.33137400399749e-19 0.303543206883901 7.65787790489529e-19
"RpL11" 7.54005352569456e-36 0.403477476787808 4.95725968062933e-35
"RpL12" 2.18138249713325e-56 0.528823944665313 2.54474370417662e-55
"RpL13" 6.30125012835726e-60 0.561279381624319 8.22107026092218e-59
"RpL13A" 8.70388503823636e-61 0.535911090543748 1.16088759681955e-59
"RpL14" 1.221946903727e-61 0.598684456767644 1.66153040026256e-60
"RpL15" 8.22341593917439e-50 0.496107927512037 8.04665092365942e-49
"RpL17" 1.9074887453163e-50 0.504180087264984 1.88409501542091e-49
