gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CG31211,1635.24342308515,0.206703828970563,0.0825184885505604,2.50493959113069,0.0122472308933663,0.0810947217570761
CG31213,3.66912479489818,-1.78839310100025,1.14817014898248,-1.55760285405882,0.119327421718143,0.36643171241342
CG31220,0,NA,NA,NA,NA,NA
CG31221,11986.336614843,0.0726473926294425,0.0463520716603447,1.56729548490913,0.117045640267131,0.362597328320098
CG31223,0.713921140581048,-0.186441609782926,1.17941117014513,-0.158080247586585,0.87439356504029,NA
CG31224,656.258722588092,0.206020273354664,0.0528986462846222,3.89462278951654,9.83516611721147e-05,0.00173294198147574
CG31229,91.6110957561288,0.0362189182201428,0.12157466161216,0.297915023902647,0.765768020913322,0.909849321705289
CG31230,0,NA,NA,NA,NA,NA
CG31231,0,NA,NA,NA,NA,NA
CG31244,0,NA,NA,NA,NA,NA
CG31245,0,NA,NA,NA,NA,NA
CG31248,124.628990114953,0.0573576431684531,0.170711173440266,0.335992319732505,0.73687665811743,0.89687495578842
CG31249,55.2152023237075,-0.0357080615307023,0.142284063048066,-0.250963184250927,0.801842573141539,0.924398060680425
CG31251,0.400420382833986,-0.377909842191951,1.57185240179238,-0.240423236788023,0.810002166055345,NA
CG31262,4.57750178484999,0.17666204652793,0.492109430084296,0.358989354253319,0.719603053266991,0.889359955608678
CG31268,0,NA,NA,NA,NA,NA
CG31272,0,NA,NA,NA,NA,NA
CG31274,0,NA,NA,NA,NA,NA
CG31278,0.881374442132548,-0.543621264579465,1.56173183693192,-0.34808873823526,0.727773541690588,NA
CG31287,0,NA,NA,NA,NA,NA
CG31288,0,NA,NA,NA,NA,NA
CG31296,0,NA,NA,NA,NA,NA
CG31300,2.33317061391729,-0.304041622387468,0.691966106006311,-0.439388027460256,0.660380400180554,0.861954731314807
CG31301,56.6685504612245,-0.221753744523884,0.170885372254334,-1.29767540426949,0.19439889890235,0.481676765956909
CG31313,400.680347059224,-0.341699083531514,0.140685413104778,-2.42881671944928,0.0151481878701804,0.0952751626026819
CG31321,3.02486286887402,-0.890191218873214,0.801993583726785,-1.10997299347033,0.267010664214405,0.567350794889945
CG31323,467.000851169501,0.286767347936433,0.134419940943507,2.13336909630807,0.0328944601049177,0.162286770293889
CG31324,4178.50756036252,1.27251006440069,0.157868748313292,8.06055712733836,7.59475097443224e-16,1.45439481160377e-13
CG31326,61.1376570292102,-0.0925369143137786,0.287488456459276,-0.321880452013512,0.747543262767632,0.901783655894921
CG31337,0,NA,NA,NA,NA,NA
CG31342,144.246939098489,-0.0600550771981189,0.118178824463264,-0.508171218243814,0.611333273540859,0.834209065224894
CG31344,140.96497573889,-0.085086363817185,0.146894885409965,-0.579232990854104,0.562431973016018,0.808455932211962
CG31345,197.491110307318,0.196952242017811,0.0893827169924656,2.20347119269616,0.0275615552017538,0.144306906623814
CG31357,2.1999565146256,0.651479445749658,0.752974935924839,0.86520734577902,0.38692499427512,0.683245130633353
CG31360,81.567754693103,-0.0333500150846412,0.143618657120068,-0.232212274877072,0.816373144336731,0.931297597011819
CG31365,73.3349101030567,0.0507284068401313,0.319300943832377,0.158873338209618,0.873768666895139,0.949867730653709
CG31368,52.5180981511386,0.0727481012354965,0.164906265199875,0.441148194990178,0.659105714618267,0.861561394876438
CG31370,1.1939445491372,-0.48115755910153,1.16550139628637,-0.412833103962499,0.679728895718384,NA
CG31371,0,NA,NA,NA,NA,NA
CG31380,0,NA,NA,NA,NA,NA
CG31381,0.498200833261944,1.03958914135866,1.80924631297884,0.574597905161415,0.565563269152894,NA
CG31388,70.6331905401065,0.103199724276097,0.135743449189869,0.760255650582059,0.447101785912343,0.731301347737495
CG31391,0,NA,NA,NA,NA,NA
CG31407,0,NA,NA,NA,NA,NA
CG31415,0,NA,NA,NA,NA,NA
CG31431,2.50696791693675,0.254158471151403,0.796242055444843,0.319197497059371,0.74957675483033,0.902803937641275
CG31436,0.739887515474271,-0.243244073085205,1.14155316048048,-0.213081686868463,0.831263248402905,NA
CG31441,0.475836558740542,-1.70505538640884,1.76610722396388,-0.96543140941465,0.334328775682278,NA
CG31445,1.21457348497519,0.218784252689396,1.09143481585201,0.200455629151435,0.841124256467898,NA
CG31457,2.01568008704756,0.39382440284287,0.85013534067844,0.463249066352875,0.643185849749856,NA
CG31460,1.28106009067457,-0.579216110117387,1.01669437532968,-0.56970523706258,0.568877637443097,NA
CG31467,0.266556319932781,1.71243096089792,2.237784605766,0.765234936591113,0.444131659446649,NA
CG31469,74.1035602202171,-0.113648468277925,0.136777091226052,-0.830902801479367,0.406028540924997,0.702707677655118
CG31473,0,NA,NA,NA,NA,NA
CG31475,724.210432901128,0.0425799504540706,0.202525821778831,0.210244550942102,0.833476809900399,0.939759954391882
CG3149,87.6367422838878,0.0622088853691479,0.126628246233367,0.491271791401906,0.623234228372414,0.842106236078507
CG31495,0,NA,NA,NA,NA,NA
CG31510,222.158962125419,0.0697721922419193,0.113337332326375,0.615615268241871,0.538148471847595,0.793487282799556
CG31522,1088.02298934959,0.534168810060794,0.0933362147977616,5.72306056355742,1.04621947804127e-08,5.76768116795934e-07
CG31523,480.305509766771,-0.0505934067947326,0.0902678181245036,-0.560481108837156,0.575151321627799,0.815669505850373
CG31525,0,NA,NA,NA,NA,NA
CG31528,0,NA,NA,NA,NA,NA
CG31538,0.976806556448846,0.527934953236195,1.13521871639617,0.46505131179669,0.641894711493721,NA
CG31546,0,NA,NA,NA,NA,NA
CG31548,2.67965053360471,0.240406819672338,0.643483902410903,0.373601917268824,0.708700507299223,0.883992730822154
CG31549,3.36000036646339,-0.573926062921665,0.588300253512729,-0.975566574202144,0.329279295564523,0.630569851006061
CG31550,488.733047033482,0.182048451643493,0.0979028784408301,1.8594800739543,0.0629591210840777,0.250083801380368
CG3156,51.9610647046737,0.267971019737118,0.156491190295954,1.71237127936937,0.0868282684059587,0.303190647404108
CG31606,0,NA,NA,NA,NA,NA
CG31612,132.459583563603,0.590005072483557,0.119550661896605,4.93518867334948,8.00733144049472e-07,2.92810808504925e-05
CG31626,0.270409334834447,0.070669508936239,3.04890932774651,0.0231786194141995,0.981507793261583,NA
CG31627,0.233598987316685,-0.41022300275317,2.32444838739968,-0.176481871990317,0.859915389214544,NA
CG3163,57.5801847425352,0.287278637461939,0.141195888963444,2.03461049447634,0.0418900805769485,0.191367452637451
CG31633,0.921694980613741,0.769824826495706,1.2657562701006,0.608193571448414,0.543059097763738,NA
CG31635,1888.06278882993,0.0133554925060556,0.0887144263426722,0.150544765453007,0.880334835417895,0.952364211129639
CG31636,1.54858722447161,0.537245735587176,0.888613690173443,0.604588632302428,0.545452361730945,NA
CG31637,919.029449715693,0.241074562929624,0.099122021801589,2.43209892764475,0.015011606584185,0.0946636519903987
CG31638,143.969044597439,-0.0420637293926647,0.0910491387116752,-0.461989316844256,0.644088981562481,0.853274261574763
CG3164,604.957763050089,0.0879007995120155,0.145362384028726,0.604701141215767,0.545377589738997,0.797286355142161
CG31642,0.13374923245216,1.0324518433453,3.11653965008542,0.331281472166415,0.740431884988295,NA
CG31643,0.245809772999855,1.48046509206726,2.27980203687353,0.649383178066431,0.516090734340585,NA
CG31644,0,NA,NA,NA,NA,NA
CG31648,1.70959260740681,0.452006154689295,1.07813191821119,0.419249395231015,0.675033875894615,NA
CG3165,2.10547983191281,-0.192986091240767,0.813994223762561,-0.237085332557667,0.812590590943606,NA
CG31650,496.315546393526,0.047993238094264,0.0778385436033663,0.616574204404672,0.537515613404986,0.793234515036071
CG31659,0.328516391220838,-1.12196292311768,1.79465115323862,-0.625170480119768,0.531859174216224,NA
CG31663,207.788863445112,0.0482454973110539,0.116896760978917,0.412718854714506,0.679812609120872,0.87053714395938
CG31664,0,NA,NA,NA,NA,NA
CG31673,2.18981847888291,-0.670331057976894,0.763121336706428,-0.878406913466724,0.379722933902909,0.677683062256628
CG31674,0.493875537913168,0.00909703695066463,1.57153227781291,0.00578864149282693,0.995381358118725,NA
CG31675,0.697495483572256,0.29090212403794,1.26391613626876,0.230159356060379,0.817967943216363,NA
CG31676,110.683228079156,-0.27116983303922,0.111316215602446,-2.43603172791712,0.0148493819833801,0.0942922798368734
CG31677,0.53151697351798,1.69176516598275,1.78803326102553,0.946159785088359,0.344067094233289,NA
CG31678,304.199064583728,0.093609701100107,0.0839936571287879,1.11448535877626,0.265071022151351,0.565832158461537
CG3168,958.914023119562,-0.0517717774756403,0.0772998745893144,-0.66975241228654,0.503015634079135,0.772891131383051
CG31683,0,NA,NA,NA,NA,NA
CG31687,152.701331256942,-0.090285125479363,0.118366269548796,-0.762760589004992,0.445606189026605,0.730442773459138
CG31688,1367.9144689958,0.102480541568459,0.16217464966137,0.631914678295556,0.527442631408994,0.787969622000257
CG31689,450.167229159485,0.465717526168977,0.109071605759575,4.26983285820097,1.95619507458793e-05,0.000451912112945281
CG31690,1346.70667598914,0.178103483959504,0.0696857386876163,2.55580965795452,0.0105941052129636,0.073005022381379
CG31694,437.223346101989,0.277363049535077,0.114243599196234,2.42782135267513,0.0151898233825369,0.095372169762486
CG31698,0,NA,NA,NA,NA,NA
CG31704,71.3886837073939,0.338955543464559,0.479124825149393,0.70744725731728,0.479288578131576,0.755283173343645
CG31705,544.79561261133,-0.257911005486891,0.0854947530469103,-3.01668811588213,0.0025555259696475,0.0250965755480767
CG31706,81.7934682295415,0.103869317145871,0.164986222287739,0.629563582374294,0.528980156672818,0.789487497508905
CG31710,385.784035107002,0.998365832565901,0.100410122216928,9.94288036428251,2.70879182292705e-23,1.09510433863556e-20
CG31712,4345.57101446393,0.137815295281694,0.110839217462708,1.24338026229806,0.213727740104328,0.508074631878864
CG31715,203.429097756045,0.0761225519826119,0.11137684387254,0.683468388363805,0.494310918749226,0.765666359246087
CG31717,75.2197882136556,-0.10266518839941,0.125121182470624,-0.820526040213167,0.411916290679912,0.707127824316517
CG31729,677.934211507332,0.114788870328983,0.0789830260391258,1.45333593919433,0.146130503427159,0.41010091532566
CG31750,0,NA,NA,NA,NA,NA
CG31751,186.815947902349,0.0774179921545629,0.0901218566113521,0.859036809332787,0.39032020823184,0.686169264813797
CG31752,0,NA,NA,NA,NA,NA
CG31759,0.462442640693977,0.00268041832935332,1.58479879155139,0.00169133037180663,0.998650514252508,NA
CG3176,1.44377196693411,0.938995847050827,0.901006450723788,1.04216329005916,0.297335979588316,NA
CG31760,1169.56167238009,0.232849262981019,0.121860314891901,1.91078829221452,0.0560317928772937,0.229585223405443
CG31769,122.436810141423,-0.149640812441045,0.183736158309732,-0.814433118759286,0.41539687219816,0.709979892654887
CG31773,0,NA,NA,NA,NA,NA
CG31776,0.470390276017757,0.0645725465343496,1.56229042828078,0.0413319734701367,0.967031243698213,NA
CG31777,3.81707608693604,-0.434557045108627,0.595775841598377,-0.729396888505542,0.465758920553454,0.74474349920182
CG31778,5.89480504683914,-0.189590818268193,0.630709097337029,-0.300599466645844,0.763719938214701,0.909849321705289
CG31785,0,NA,NA,NA,NA,NA
CG31787,0,NA,NA,NA,NA,NA
CG31788,0.339562291839077,0.0706731048010521,2.22966400244302,0.0316967510457254,0.974713885876377,NA
CG31793,52.4253968627093,0.161289070813029,0.18542476282565,0.86983565924625,0.384390221019135,0.680420247714971
CG31797,0,NA,NA,NA,NA,NA
CG31798,0,NA,NA,NA,NA,NA
CG31800,70.690014699493,-0.012946766896194,0.160250497025223,-0.0807908064968825,0.935608319522233,0.975853103251872
CG31802,0,NA,NA,NA,NA,NA
CG31805,0,NA,NA,NA,NA,NA
CG31806,0.443980057687497,1.4552357098474,1.75729691190354,0.828110321021993,0.407608024957677,NA
CG31807,0,NA,NA,NA,NA,NA
CG31808,916.90712450389,0.134665192962419,0.108753854036885,1.23825674184149,0.215620878070746,0.510061156353688
CG31809,2.61282502450263,-0.0423073168236474,0.932045610209559,-0.045391895375308,0.963794940884306,0.986710155432625
CG31810,0.879212146506981,-0.321259351934278,1.47073116814763,-0.218435128657061,0.827090097583908,NA
CG31815,355.978937889099,0.322436930910937,0.0871662714024802,3.69910202332874,0.000216363621152318,0.00335161420488934
CG31817,111.491651821069,0.0844011782791945,0.140156499813232,0.602192394870483,0.547046077433534,0.797945890468558
CG31820,0,NA,NA,NA,NA,NA
CG31826,0,NA,NA,NA,NA,NA
CG31832,0,NA,NA,NA,NA,NA
CG3184,2.79359537374375,0.755061206565961,0.684385485859926,1.10326887721359,0.269910417980491,0.568345598318527
CG31849,2.30771543226323,0.627726098207404,0.736002242243647,0.852886122050157,0.393722458442712,0.689061647447719
CG31855,81.6944563926866,-0.137949939621671,0.131452716329833,-1.04942631444401,0.293981952321222,0.59323594742092
CG31861,0,NA,NA,NA,NA,NA
CG31862,0,NA,NA,NA,NA,NA
CG31869,395.656301625128,0.0115893408501546,0.0938009939591476,0.123552431173618,0.901669658220129,0.962795319569755
CG31871,5.36471760681867,0.937110707601948,0.681892762834308,1.37427871166548,0.169355172686018,0.44700674342987
CG31875,0,NA,NA,NA,NA,NA
CG31883,0.238186535395636,0.551567265864686,2.31465640156353,0.238293366346775,0.811653566071975,NA
CG31886,43.7609639972541,0.33424662364241,0.212296211040942,1.57443518187873,0.115386875596677,0.359827456378742
CG31897,2.08371533112989,-0.469052433780528,0.72886888256681,-0.643534722087047,0.51987719197893,NA
CG31898,0.204732425404605,-0.410223115149886,2.39241149077046,-0.171468460476996,0.863855428037104,NA
CG31904,0.415939045526589,0.0706733673139373,2.15770658999855,0.0327539284727238,0.973870818233544,NA
CG31908,113.131755784287,0.175821907857346,0.105350913551693,1.66891678420116,0.0951338727914685,0.319468939687825
CG31909,0,NA,NA,NA,NA,NA
CG3191,150.597151838111,-0.219075245040202,0.121644598035408,-1.80094511863514,0.0717115305842752,0.27165268509202
CG31910,0,NA,NA,NA,NA,NA
CG31913,0,NA,NA,NA,NA,NA
CG31915,1.00309353441216,-2.14914802977732,1.11694044224968,-1.9241384307373,0.0543372340739121,NA
CG31921,70.155017914457,0.496763484249367,0.684594605047067,0.725631608235087,0.468064638676378,0.746953152554387
CG31922,1.85318919095442,-0.393077441670898,0.872798902390606,-0.450364271304941,0.652447802854134,NA
CG31924,0,NA,NA,NA,NA,NA
CG31935,153.68050975325,-0.0993095850347233,0.0916000175401118,-1.08416556788579,0.27829139529728,0.576200158171404
CG31937,88.3537435340491,-0.337764242151539,0.220934608952801,-1.52879733850887,0.1263146923912,0.377243203506376
CG31952,0.406149034645612,-1.01239496079751,1.81097432233795,-0.559033305061177,0.576138990578988,NA
CG31955,1.92064120042202,0.137597095486283,1.06637172036176,0.12903295619993,0.897331571523212,NA
CG31957,1.63320424908127,1.13800986621613,0.899080779221954,1.26574818694372,0.205603250471916,NA
CG31974,1.41039304787523,0.49153470091071,0.994378623540886,0.494313422748774,0.621084846977512,NA
CG3198,1584.47106343357,-0.00777325024523744,0.144190188792841,-0.0539097029438342,0.957007106078077,0.98516631927149
CG31988,0,NA,NA,NA,NA,NA
CG31997,575.553510552285,-0.114025502336961,0.163957165554002,-0.695459097207951,0.486767636001265,0.760783523879125
CG31998,1387.93899653786,0.105042481967455,0.253642320745149,0.414136259512459,0.678774319257162,0.870357775243207
CG31999,333.019071478664,0.233417176184361,0.296900967086639,0.786178564774587,0.431762882082142,0.721952778702148
CG32006,8.16278368812937,0.244626076054985,0.517339513251124,0.472854034515317,0.636317320501622,0.848896073704612
CG32017,3982.56685525926,0.118611394939784,0.169133556615078,0.701288362366344,0.483123074938868,0.758489120978103
CG32022,48.2965997553788,0.0967541869481373,0.148929357540993,0.649664972344391,0.515908654517875,0.78148777662918
CG32026,1.40244662243282,0.194838626081635,0.863667786606664,0.225594411535427,0.821516887764138,NA
CG32032,52.9137956953833,-0.25022071154624,0.257458218289912,-0.971888616367561,0.331105963606338,0.633068338718688
CG32036,0,NA,NA,NA,NA,NA
CG32037,0.808343083346085,-0.0392935400307038,1.30008329014827,-0.0302238636004795,0.975888516821943,NA
CG32039,83.1968921891609,0.0467085254273296,0.178385891664485,0.261839795689564,0.79344495656704,0.921080384635668
CG32040,0,NA,NA,NA,NA,NA
CG32052,1583.12419489689,0.0906433565362918,0.0853092733984897,1.06252641624183,0.287996772228935,0.586881128958265
CG32055,0.110450236040168,0.551558167317813,3.11653965008542,0.176977747516447,0.859525868570833,NA
CG32066,1277.2827364731,0.212818348978473,0.199140187813065,1.06868609151985,0.285211140782249,0.583448765787176
CG32069,81.2141263931024,-0.49402517015206,0.118539850422053,-4.16758725772911,3.07840687186864e-05,0.000655016573292049
CG32071,0,NA,NA,NA,NA,NA
CG32074,0,NA,NA,NA,NA,NA
CG32075,1.59086612597528,1.12616242936428,0.851319955565389,1.32284274790242,0.185887677937491,NA
CG32085,843.096958395319,0.324076025643214,0.134814824268211,2.40386046120917,0.0162229643749164,0.100308547022599
CG32086,0,NA,NA,NA,NA,NA
CG32091,211.733485652378,-0.634523316952698,0.16821894624879,-3.77200862983804,0.000161938653813166,0.00262456032026372
CG32095,0.398225007458632,-1.20892019828933,1.74928133273183,-0.691095351941689,0.489505621073735,NA
CG32099,1.3977953583294,0.0846062787675323,0.838684116447018,0.100879791459455,0.919645885338421,NA
CG32100,1.91506012378852,0.378949341594209,0.860981712328656,0.440136342233429,0.659838361726085,NA
CG32104,2.08680655355482,-0.469349848229819,0.827376218913365,-0.567275004406387,0.570527356439457,NA
CG32107,0,NA,NA,NA,NA,NA
CG32109,86.2366597396441,0.0454680164485956,0.125524881421784,0.362223138023256,0.717185290264954,0.888635681467405
CG32110,0.0658736933581869,0.551558167317814,3.11653965008542,0.176977747516447,0.859525868570833,NA
CG32112,153.029064422054,0.0846512392476175,0.106317874418069,0.796208913232664,0.425910617723953,0.7183332540348
CG32115,0,NA,NA,NA,NA,NA
CG32119,0,NA,NA,NA,NA,NA
CG32121,1.73667062031632,0.465837866543949,0.964454348656023,0.483006652614609,0.629091012615293,NA
CG32137,895.902381138767,0.222894504344745,0.0735164016051822,3.03190171822873,0.00243018315093366,0.0241261156744123
CG32147,100.542355188109,-0.0141801512987305,0.217359309818154,-0.0652382974099147,0.947984269136957,0.981874162552334
CG32148,0,NA,NA,NA,NA,NA
CG32161,0,NA,NA,NA,NA,NA
CG32163,3.04272383368175,0.145191315761202,0.688165613853788,0.210983101797426,0.832900457375256,0.939575665633495
CG32170,2.80521655217374,0.014730838819949,0.643730250817727,0.0228835584489567,0.981743155419415,0.993622384142849
CG32176,125.202171401819,-0.0601540768145121,0.170921109088948,-0.351940594904563,0.724882814032304,0.890728922303516
CG32181,0,NA,NA,NA,NA,NA
CG32187,0.735611266934343,-0.598584988611508,1.20654470902505,-0.496115049972076,0.619813241516296,NA
CG32189,0,NA,NA,NA,NA,NA
CG32191,0.917451235084069,-0.878703579835886,1.54793538306759,-0.56766166691954,0.570264725246291,NA
CG32192,0.0960781344426221,-0.410226849275083,3.11653965008542,-0.131628952406827,0.895277784062803,NA
CG32195,2.30214510323191,0.052635192993937,0.801518790747336,0.0656693188001993,0.947641099718202,0.981874162552334
CG32196,1.6100908083134,0.287625212889425,0.951522738837741,0.30227886433986,0.762439488995404,NA
CG32202,59.8543159565704,-0.279709569414222,0.155723704349187,-1.79619134147371,0.0724640913051154,0.272940575790541
CG32204,963.40624432048,0.127086897157516,0.07465114558379,1.70241054124039,0.0886784353639424,0.307438291635735
CG32206,2234.79088062463,0.0883212502284056,0.0800580105043469,1.10321565165062,0.269933525906784,0.568345598318527
CG32219,1.39719998342211,-0.29071104878525,1.22584591753076,-0.237151378185305,0.81253935496866,NA
CG3222,0,NA,NA,NA,NA,NA
CG32221,0.755135815427039,-0.285188701068746,1.34716630463436,-0.211695245113892,0.832344797883148,NA
CG32225,187.512210031803,-0.0222687489449314,0.144148230174168,-0.154485066643032,0.877227284964633,0.951055884176226
CG32228,0.671336371245415,-0.800683262252232,1.90156558652176,-0.421065288479898,0.673707407679219,NA
CG3223,2.19662304241951,-0.128646978240971,0.683839244850008,-0.188124590990954,0.850778984424458,0.944104048613579
CG32232,0.469813705966105,1.62553620787806,2.21684189084235,0.733266641429441,0.463395816709754,NA
CG32235,0,NA,NA,NA,NA,NA
CG32236,0,NA,NA,NA,NA,NA
CG3224,88.4286822546331,-0.479497806668539,0.145554204617899,-3.29429031560641,0.000986705312542807,0.0116752106656488
CG32243,158.295228059035,0.107586702818179,0.288683708671877,0.372680201848397,0.709386473264365,0.884322690747086
CG32246,0,NA,NA,NA,NA,NA
CG3225,0.323903655601618,0.0706701251104227,2.92486401936454,0.0241618497962775,0.980723508691853,NA
CG32259,0,NA,NA,NA,NA,NA
CG3226,142.87479904465,-1.20947100325404,0.265357053958025,-4.55790032793083,5.16675450018596e-06,0.000144609509607128
CG32260,0.0682712732947892,-0.410226849275084,3.11653965008542,-0.131628952406827,0.895277784062802,NA
CG32262,0.915653978845695,0.0447903789951231,1.1548020547619,0.0387861961367553,0.969060850440935,NA
CG32264,7740.89197954675,0.0488824727573202,0.114650170261074,0.426361972651312,0.669844106427035,0.866142117886238
CG32266,0,NA,NA,NA,NA,NA
CG32267,254.190276403046,-0.0189314064063032,0.0980666067181534,-0.193046410392404,0.846922621401312,0.94328434789371
CG32271,1.11865773476771,-0.377177275687122,1.08682357817026,-0.347045540107003,0.728557106319871,NA
CG32276,502.243261123423,-0.59631137725786,0.123025435871028,-4.84705762703408,1.25306038135937e-06,4.28099549068177e-05
CG32278,146.673944259649,-0.172699285453315,0.111542350520946,-1.5482844376754,0.121553829595456,0.369948648250159
CG32280,84.0767691179041,-0.207732035616781,0.12550123317312,-1.65521907924386,0.0978800664216156,0.324676361220169
CG32281,0.713510672741614,-0.182322702738183,1.76477409473404,-0.103312204821127,0.91771518940645,NA
CG32284,0,NA,NA,NA,NA,NA
CG32295,0.26365243681757,0.551567624052243,2.26428202913499,0.243594930735265,0.807544554740896,NA
CG32313,0,NA,NA,NA,NA,NA
CG32333,951.892618325904,0.133658616718945,0.139257227761595,0.959796621456273,0.337157583045253,0.639127194609232
CG32335,0,NA,NA,NA,NA,NA
CG32344,57.96203633811,0.0145689897520652,0.235429622599591,0.0618825685196103,0.950656349196123,0.983218626080186
CG32354,95.0430081006114,0.139429527783965,0.111281357213642,1.25294596754678,0.210225371351479,0.505162680235089
CG32365,262.945379040919,-0.0570409811783188,0.10824608806543,-0.526956513604814,0.5982237873227,0.828721587730304
CG32368,75.2106463298971,-1.07557886373014,0.222018043192818,-4.84455609220926,1.26895065943119e-06,4.31502520966392e-05
CG32369,3167.60301639142,0.056842686681031,0.101367161457597,0.560760367200464,0.574960908089212,0.815669505850373
CG32371,0,NA,NA,NA,NA,NA
CG32373,902.394125314403,0.15318768323241,0.475750356997946,0.321991735747813,0.747458955309925,0.901783655894921
CG32391,0,NA,NA,NA,NA,NA
CG32396,0.56579930965514,-0.00273874815164731,1.40628934191477,-0.00194749975699759,0.998446120993971,NA
CG32407,78.1679158880034,0.175027120547126,0.170869306903432,1.0243332972963,0.30567787577039,0.604954555882819
CG32409,1.9097915598837,-0.0641625597309531,0.807156188885233,-0.0794921238472672,0.936641196049349,NA
CG32425,721.054488757868,0.360488274677816,0.0483012081988177,7.46333866420012,8.43571532340625e-14,1.04045254929538e-11
CG32428,264.923308057494,0.1901719463831,0.144577011927134,1.31536780189471,0.188386321234346,0.474848375345459
CG32432,4145.87665655371,0.0851205999604884,0.100854781806059,0.84399171200601,0.398674036971336,0.694886459171356
CG32436,0,NA,NA,NA,NA,NA
CG32441,611.102595247062,-0.0556274835869709,0.134364919279495,-0.414003029103594,0.678871888454094,0.870357775243207
CG32444,80.157800745604,-0.342841089825322,0.173086439433428,-1.98075072170622,0.0476192355460372,0.207718777035348
CG32447,1.20282802923373,0.0303224504247233,1.17067694575857,0.025901637966463,0.979335793577828,NA
CG32448,85.435459520359,-0.0742556790318612,0.123209987275198,-0.602675811223047,0.546724376121455,0.797945890468558
CG32450,0,NA,NA,NA,NA,NA
CG32452,0.538704283695205,-1.05265650143727,1.35901095293206,-0.774575436030273,0.438590576868257,NA
CG32454,0,NA,NA,NA,NA,NA
CG32457,62.4022339396458,0.0262595698033594,0.14420966472726,0.182092995313618,0.855509745765707,0.944525405719677
CG32459,0,NA,NA,NA,NA,NA
CG3246,40.699710778544,-0.39758568049695,0.412457633540655,-0.963943077217315,0.335074465219485,0.636807752259649
CG32461,0,NA,NA,NA,NA,NA
CG32473,105.60388542231,0.110405167996028,0.170229026460064,0.648568403943313,0.516617383590997,0.781910295422564
CG32483,0,NA,NA,NA,NA,NA
CG32485,133.560938410043,0.103365500669543,0.146126243824857,0.707371228904194,0.479335811559253,0.755283173343645
CG32486,3623.28691675163,-0.126288712991736,0.123093765212132,-1.02595539891154,0.304912607795443,0.604591020961154
CG32500,0.103377602179228,-0.410226849275083,3.11653965008542,-0.131628952406827,0.895277784062803,NA
CG32507,0,NA,NA,NA,NA,NA
CG32512,5.96698372647899,-0.355123433725068,0.576613175396896,-0.61587811183924,0.537974968686135,0.793487282799556
CG32521,4746.39912707738,-0.319435547904505,0.0507655192946272,-6.29237230984677,3.12650489788642e-10,2.27515761419194e-08
CG32523,1.97514181024494,-1.87181941888196,0.939708075608021,-1.99191585926388,0.0463802905820435,NA
CG3253,76.9837091745329,-0.313127672758552,0.194207537278902,-1.61233532511598,0.10688899026197,0.341303721867642
CG32532,80.4204483468355,-0.0279949319314155,0.139751153132163,-0.20031986358596,0.8412304284909,0.942872184900448
CG32533,1.54723349789925,0.337697151892764,0.899326765369178,0.375499946067031,0.707288686538385,NA
CG32536,0,NA,NA,NA,NA,NA
CG32537,1.13659850925646,-0.773953542542031,1.15501012981542,-0.670083770317853,0.502804390266459,NA
CG32544,135.339737135535,0.00518065847907591,0.1414822177504,0.0366170290616698,0.970790365407905,0.989179923815731
CG32547,429.142074789353,-0.00940060852341755,0.0687885256473835,-0.136659543651305,0.891299908919743,0.957482940243426
CG32548,0.19945573662185,-0.891118189840492,3.11653965008542,-0.285931927680133,0.774930259397774,NA
CG32549,682.330821418292,-0.329224273528189,0.0834481071434106,-3.94525753546928,7.97142573447479e-05,0.00144298669327794
CG32551,0,NA,NA,NA,NA,NA
CG32554,0.33063037211643,0.467784996295026,1.86756172277239,0.250479001893763,0.802216941306574,NA
CG32563,0,NA,NA,NA,NA,NA
CG32568,0.443423588918266,1.44232282969616,1.52670556732031,0.94472887278962,0.34479731261302,NA
CG3257,550.156096947718,-0.127697468722008,0.102769893679958,-1.24255717457175,0.214031059339879,0.508074631878864
CG32572,0.458371213180388,-1.39415562752768,1.7735188793844,-0.78609573528284,0.431811402612582,NA
CG32576,62.4631432789151,0.312802764200798,0.146171529022204,2.13997052841448,0.0323571485688033,0.160725576884083
CG32579,1.06209948225475,-1.53609006742152,1.21402336137975,-1.2652887220191,0.205767847919016,NA
CG32581,0,NA,NA,NA,NA,NA
CG32590,74.5688994649215,0.146495586747929,0.134636269651425,1.08808411824844,0.276557974223889,0.574396874633599
CG32591,0,NA,NA,NA,NA,NA
CG32603,0,NA,NA,NA,NA,NA
CG3262,642.413787741951,0.0314352574121484,0.0989894135585033,0.317561810724032,0.750817346276233,0.903366235895372
CG32625,0,NA,NA,NA,NA,NA
CG32638,208.809452190067,-0.0610480750003111,0.0990125627024936,-0.616568982097194,0.537519058900508,0.793234515036071
CG32639,0,NA,NA,NA,NA,NA
CG32640,0,NA,NA,NA,NA,NA
CG32645,1.22609089522101,0.052575429081061,0.966506544535441,0.0543973854893366,0.956618561849826,NA
CG32647,3071.30603800701,-0.00776851478006695,0.0590069945702249,-0.131654134169154,0.895257865264688,0.959892660311056
CG32655,0.333991030242636,-0.907485372624083,2.23857961370733,-0.405384453189578,0.685194936988669,NA
CG32668,0.532412807047386,0.429625105562946,1.39990762799685,0.306895324356296,0.758923048082156,NA
CG32669,0,NA,NA,NA,NA,NA
